seller_id,year_month,pedidos
c3cfdc648177fdbbbb35635a37472c53,2017-09-01,26
c3cfdc648177fdbbbb35635a37472c53,2017-10-01,12
c3cfdc648177fdbbbb35635a37472c53,2017-11-01,19
c3cfdc648177fdbbbb35635a37472c53,2017-12-01,9
c3cfdc648177fdbbbb35635a37472c53,2018-01-01,12
c3cfdc648177fdbbbb35635a37472c53,2018-02-01,14
c3cfdc648177fdbbbb35635a37472c53,2018-03-01,18
c3cfdc648177fdbbbb35635a37472c53,2018-04-01,13
c3cfdc648177fdbbbb35635a37472c53,2018-05-01,11
c3cfdc648177fdbbbb35635a37472c53,2018-06-01,9
c3cfdc648177fdbbbb35635a37472c53,2018-07-01,9
c3cfdc648177fdbbbb35635a37472c53,2018-08-01,16
c3e1abd72a42fe690fcd89cf5720fe29,2018-05-01,2
c3e1abd72a42fe690fcd89cf5720fe29,2018-06-01,6
c3e1abd72a42fe690fcd89cf5720fe29,2018-07-01,4
c3e1abd72a42fe690fcd89cf5720fe29,2018-08-01,1
c3e2398fcc7e581cda2e546557bf6968,2018-06-01,1
c3ee2331a724e6fc02c4b698b57a73f3,2017-11-01,2
c3ee2331a724e6fc02c4b698b57a73f3,2017-12-01,1
c3f5668699a1b04c0fa61ecea1e2bff6,2018-03-01,1
c3f5668699a1b04c0fa61ecea1e2bff6,2018-05-01,1
c3f5668699a1b04c0fa61ecea1e2bff6,2018-08-01,1
c3fe93ba3085f92855c97e57f38c8c05,2017-06-01,2
c3fe93ba3085f92855c97e57f38c8c05,2017-08-01,1
c3fe93ba3085f92855c97e57f38c8c05,2017-09-01,1
c3fe93ba3085f92855c97e57f38c8c05,2018-01-01,1
c3fe93ba3085f92855c97e57f38c8c05,2018-07-01,1
c42fd8e4d47dfb18ce5222f2dd7752f9,2017-02-01,1
c42fd8e4d47dfb18ce5222f2dd7752f9,2017-03-01,4
c42fd8e4d47dfb18ce5222f2dd7752f9,2017-05-01,6
c43d924a0f1688ee9fae0efcd6f539d4,2016-10-01,1
c447f8dd3ed213f291d65ef074a268eb,2017-02-01,4
c447f8dd3ed213f291d65ef074a268eb,2017-03-01,2
c447f8dd3ed213f291d65ef074a268eb,2017-05-01,1
c447f8dd3ed213f291d65ef074a268eb,2017-06-01,1
c458e2045a8aa8964f8879af03fdcce6,2017-02-01,6
c458e2045a8aa8964f8879af03fdcce6,2017-03-01,2
c458e2045a8aa8964f8879af03fdcce6,2017-05-01,1
c4af86330efa7a2620772227d2d670c9,2018-01-01,2
c4af86330efa7a2620772227d2d670c9,2018-04-01,1
c4af86330efa7a2620772227d2d670c9,2018-06-01,1
c4d51195486dc781531876a7d00453d8,2018-03-01,1
c4d51195486dc781531876a7d00453d8,2018-04-01,4
c4d51195486dc781531876a7d00453d8,2018-05-01,8
c4d51195486dc781531876a7d00453d8,2018-06-01,4
c4f7fee5b0db50e87766f5a4d1b1b758,2018-04-01,5
c4fabeea6e569d42d02993bb1f4f1cbc,2018-01-01,3
c4fabeea6e569d42d02993bb1f4f1cbc,2018-02-01,2
c4fabeea6e569d42d02993bb1f4f1cbc,2018-03-01,2
c4fabeea6e569d42d02993bb1f4f1cbc,2018-04-01,1
c4fabeea6e569d42d02993bb1f4f1cbc,2018-06-01,1
c4fabeea6e569d42d02993bb1f4f1cbc,2018-07-01,1
c4fabeea6e569d42d02993bb1f4f1cbc,2018-08-01,1
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2017-07-01,1
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2017-08-01,2
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2017-09-01,2
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2017-10-01,2
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2017-11-01,1
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2017-12-01,3
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2018-01-01,1
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2018-02-01,2
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2018-04-01,1
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2018-08-01,1
c500367424994318b9e779ff1ae9a330,2017-09-01,2
c500367424994318b9e779ff1ae9a330,2017-10-01,2
c500367424994318b9e779ff1ae9a330,2017-11-01,4
c500367424994318b9e779ff1ae9a330,2017-12-01,1
c510bc1718f0f2961eaa42a23330681a,2018-04-01,5
c510bc1718f0f2961eaa42a23330681a,2018-06-01,2
c510bc1718f0f2961eaa42a23330681a,2018-07-01,1
c510bc1718f0f2961eaa42a23330681a,2018-08-01,4
c522be04e020c1e7b79f3acff36513d5,2018-04-01,1
c522be04e020c1e7b79f3acff36513d5,2018-05-01,2
c522be04e020c1e7b79f3acff36513d5,2018-06-01,1
c522be04e020c1e7b79f3acff36513d5,2018-07-01,1
c522be04e020c1e7b79f3acff36513d5,2018-08-01,1
c52c644cc0dc85121207a27013efc6af,2018-08-01,2
c53bcd3be457a342a97e39e5a9f0be22,2017-01-01,1
c53bcd3be457a342a97e39e5a9f0be22,2017-05-01,1
c53bcd3be457a342a97e39e5a9f0be22,2017-11-01,1
c53bcd3be457a342a97e39e5a9f0be22,2018-07-01,2
c54679b132454625907c773d273d4126,2018-03-01,1
c54679b132454625907c773d273d4126,2018-04-01,1
c54679b132454625907c773d273d4126,2018-05-01,2
c54679b132454625907c773d273d4126,2018-06-01,3
c54679b132454625907c773d273d4126,2018-07-01,1
c5e60e39c0f42b8e827daa13cff74afa,2018-08-01,8
c5ebe6598748b0aeaa61cfb820478b92,2018-07-01,1
c5ebe6598748b0aeaa61cfb820478b92,2018-08-01,2
c5f7e746b7e6d07def6c0dae9903279b,2018-04-01,1
c5f7e746b7e6d07def6c0dae9903279b,2018-06-01,3
c5f7e746b7e6d07def6c0dae9903279b,2018-07-01,2
c5f7e746b7e6d07def6c0dae9903279b,2018-08-01,5
c5f7feb04a6a1fb3596322bfc3cf1917,2018-06-01,1
c5f7feb04a6a1fb3596322bfc3cf1917,2018-07-01,5
c5f7feb04a6a1fb3596322bfc3cf1917,2018-08-01,5
c60b801f2d52c7f7f91de00870882a75,2018-01-01,1
c60b801f2d52c7f7f91de00870882a75,2018-02-01,1
c60b801f2d52c7f7f91de00870882a75,2018-03-01,6
c60b801f2d52c7f7f91de00870882a75,2018-04-01,8
c60b801f2d52c7f7f91de00870882a75,2018-05-01,4
c60b801f2d52c7f7f91de00870882a75,2018-06-01,8
c60b801f2d52c7f7f91de00870882a75,2018-07-01,7
c60b801f2d52c7f7f91de00870882a75,2018-08-01,4
c611f4ce9ce875bcc063fa97fd4d7d12,2018-07-01,1
c6218512d16fcac0af02fe92691cf274,2017-04-01,2
c6218512d16fcac0af02fe92691cf274,2017-05-01,5
c6218512d16fcac0af02fe92691cf274,2017-06-01,1
c6381b1321d7d97717a5bb4ed5b77882,2018-07-01,2
c6381b1321d7d97717a5bb4ed5b77882,2018-08-01,1
c6381d2d013342748761e906d45aff76,2017-10-01,2
c6381d2d013342748761e906d45aff76,2017-11-01,2
c6381d2d013342748761e906d45aff76,2017-12-01,4
c6381d2d013342748761e906d45aff76,2018-01-01,4
c6381d2d013342748761e906d45aff76,2018-03-01,3
c6381d2d013342748761e906d45aff76,2018-04-01,3
c6381d2d013342748761e906d45aff76,2018-05-01,1
c6381d2d013342748761e906d45aff76,2018-06-01,2
c6381d2d013342748761e906d45aff76,2018-07-01,7
c64a2aec32cc408a8a4c6d7c46017f91,2017-11-01,1
c64a2aec32cc408a8a4c6d7c46017f91,2017-12-01,4
c64a2aec32cc408a8a4c6d7c46017f91,2018-01-01,2
c64a2aec32cc408a8a4c6d7c46017f91,2018-02-01,2
c66dccfb3f109511246da627dd5a2498,2018-01-01,2
c66dccfb3f109511246da627dd5a2498,2018-02-01,7
c66dccfb3f109511246da627dd5a2498,2018-03-01,3
c66dccfb3f109511246da627dd5a2498,2018-04-01,6
c66dccfb3f109511246da627dd5a2498,2018-05-01,7
c66dccfb3f109511246da627dd5a2498,2018-06-01,6
c66dccfb3f109511246da627dd5a2498,2018-07-01,5
c66dccfb3f109511246da627dd5a2498,2018-08-01,8
c679fb69a36e1d8349e8c50a217b4d58,2018-07-01,4
c679fb69a36e1d8349e8c50a217b4d58,2018-08-01,13
c68fb906c8f4b4b946d8386bfa6e5467,2017-03-01,2
c68fb906c8f4b4b946d8386bfa6e5467,2017-05-01,4
c68fb906c8f4b4b946d8386bfa6e5467,2017-06-01,3
c68fb906c8f4b4b946d8386bfa6e5467,2017-07-01,1
c68fb906c8f4b4b946d8386bfa6e5467,2017-08-01,5
c68fb906c8f4b4b946d8386bfa6e5467,2017-09-01,3
c68fb906c8f4b4b946d8386bfa6e5467,2017-10-01,3
c68fb906c8f4b4b946d8386bfa6e5467,2017-11-01,6
c68fb906c8f4b4b946d8386bfa6e5467,2017-12-01,4
c68fb906c8f4b4b946d8386bfa6e5467,2018-01-01,2
c68fb906c8f4b4b946d8386bfa6e5467,2018-02-01,1
c68fb906c8f4b4b946d8386bfa6e5467,2018-03-01,4
c68fb906c8f4b4b946d8386bfa6e5467,2018-04-01,1
c68fb906c8f4b4b946d8386bfa6e5467,2018-05-01,3
c68fb906c8f4b4b946d8386bfa6e5467,2018-06-01,2
c68fb906c8f4b4b946d8386bfa6e5467,2018-07-01,4
c6a7539d424a8402232c2228d7a03c5e,2017-09-01,1
c6a7539d424a8402232c2228d7a03c5e,2017-10-01,1
c6a7539d424a8402232c2228d7a03c5e,2017-11-01,2
c6a7539d424a8402232c2228d7a03c5e,2017-12-01,4
c6a7539d424a8402232c2228d7a03c5e,2018-03-01,2
c6a7539d424a8402232c2228d7a03c5e,2018-04-01,1
c6a7539d424a8402232c2228d7a03c5e,2018-05-01,4
c6bda72e4dbf5c5866b13cb1810c6d03,2017-07-01,3
c6bda72e4dbf5c5866b13cb1810c6d03,2017-09-01,3
c6bda72e4dbf5c5866b13cb1810c6d03,2017-10-01,1
c6bda72e4dbf5c5866b13cb1810c6d03,2017-11-01,5
c6bda72e4dbf5c5866b13cb1810c6d03,2017-12-01,6
c6bda72e4dbf5c5866b13cb1810c6d03,2018-01-01,12
c6bda72e4dbf5c5866b13cb1810c6d03,2018-02-01,7
c6bda72e4dbf5c5866b13cb1810c6d03,2018-03-01,6
c6bda72e4dbf5c5866b13cb1810c6d03,2018-04-01,2
c6bda72e4dbf5c5866b13cb1810c6d03,2018-05-01,9
c6bda72e4dbf5c5866b13cb1810c6d03,2018-07-01,2
c6bda72e4dbf5c5866b13cb1810c6d03,2018-08-01,3
c70a353f02429c00775a46a75fb787da,2018-07-01,3
c70a353f02429c00775a46a75fb787da,2018-08-01,3
c70c1b0d8ca86052f45a432a38b73958,2018-04-01,34
c70c1b0d8ca86052f45a432a38b73958,2018-05-01,81
c70c1b0d8ca86052f45a432a38b73958,2018-06-01,90
c70c1b0d8ca86052f45a432a38b73958,2018-07-01,72
c70c1b0d8ca86052f45a432a38b73958,2018-08-01,59
c714262700f93defc16bf17a51a4cb23,2018-03-01,1
c714262700f93defc16bf17a51a4cb23,2018-04-01,1
c714262700f93defc16bf17a51a4cb23,2018-05-01,2
c716e0b86ed568878475b60fbb6323ad,2018-03-01,1
c7246702dc991a06d788120dc7544391,2018-02-01,1
c72de06d72748d1a0dfb2125be43ba63,2018-05-01,4
c72de06d72748d1a0dfb2125be43ba63,2018-06-01,7
c72de06d72748d1a0dfb2125be43ba63,2018-07-01,5
c72de06d72748d1a0dfb2125be43ba63,2018-08-01,6
c731d18cea9bf687ffee82a241c25b11,2017-02-01,1
c731d18cea9bf687ffee82a241c25b11,2017-04-01,3
c731d18cea9bf687ffee82a241c25b11,2017-05-01,2
c731d18cea9bf687ffee82a241c25b11,2017-07-01,4
c731d18cea9bf687ffee82a241c25b11,2017-08-01,3
c731d18cea9bf687ffee82a241c25b11,2017-09-01,1
c731d18cea9bf687ffee82a241c25b11,2017-10-01,1
c731d18cea9bf687ffee82a241c25b11,2017-11-01,2
c731d18cea9bf687ffee82a241c25b11,2018-01-01,1
c731d18cea9bf687ffee82a241c25b11,2018-02-01,1
c731d18cea9bf687ffee82a241c25b11,2018-03-01,1
c731d18cea9bf687ffee82a241c25b11,2018-04-01,2
c731d18cea9bf687ffee82a241c25b11,2018-06-01,1
c731d18cea9bf687ffee82a241c25b11,2018-08-01,3
c747d5b92c7648417faea95d36d763e8,2017-11-01,1
c74f14c1e26cf1bd5bd34b6a1e274426,2018-01-01,1
c76d418370990614e89e956c7a7567d9,2017-08-01,1
c76d418370990614e89e956c7a7567d9,2017-09-01,1
c79151301b9d90985d1fa52879213105,2017-11-01,1
c79151301b9d90985d1fa52879213105,2017-12-01,6
c794dab4928dd97beb41d05514441e86,2017-12-01,1
c794dab4928dd97beb41d05514441e86,2018-01-01,5
c794dab4928dd97beb41d05514441e86,2018-02-01,1
c794dab4928dd97beb41d05514441e86,2018-03-01,3
c794dab4928dd97beb41d05514441e86,2018-04-01,2
c794dab4928dd97beb41d05514441e86,2018-05-01,1
c794dab4928dd97beb41d05514441e86,2018-06-01,3
c7a0a13cbcf29d5ce51c8f80afdc0b89,2017-10-01,1
c7a0a13cbcf29d5ce51c8f80afdc0b89,2017-11-01,1
c7a0a13cbcf29d5ce51c8f80afdc0b89,2017-12-01,1
c7a0a13cbcf29d5ce51c8f80afdc0b89,2018-04-01,3
c7a0a13cbcf29d5ce51c8f80afdc0b89,2018-05-01,1
c7a0a13cbcf29d5ce51c8f80afdc0b89,2018-07-01,1
c7a0a13cbcf29d5ce51c8f80afdc0b89,2018-08-01,1
c7b7db6c8f3c64a7cc1afa634db21d50,2018-03-01,1
c7bb64409aa480bb7d0335faaaf3d242,2018-06-01,3
c7bb64409aa480bb7d0335faaaf3d242,2018-07-01,1
c7c7b2682c648339a0e9846bb1023a39,2017-10-01,2
c7c7b2682c648339a0e9846bb1023a39,2017-12-01,1
c7dcd301ecfe5ab7f778ac172cf74be7,2016-10-01,3
c7fdb77fdbff3c41981bc52f787e959e,2018-01-01,2
c7fdb77fdbff3c41981bc52f787e959e,2018-02-01,3
c7fdb77fdbff3c41981bc52f787e959e,2018-04-01,2
c7fdb77fdbff3c41981bc52f787e959e,2018-05-01,2
c7fdb77fdbff3c41981bc52f787e959e,2018-06-01,1
c7fdb77fdbff3c41981bc52f787e959e,2018-07-01,1
c8025364abeecb115431bf95c11a747f,2018-05-01,1
c8025364abeecb115431bf95c11a747f,2018-08-01,1
c8143b3069f6746a77421b5ce30a450c,2017-07-01,1
c826c40d7b19f62a09e2d7c5e7295ee2,2017-08-01,1
c826c40d7b19f62a09e2d7c5e7295ee2,2017-09-01,7
c826c40d7b19f62a09e2d7c5e7295ee2,2017-10-01,4
c826c40d7b19f62a09e2d7c5e7295ee2,2017-11-01,33
c826c40d7b19f62a09e2d7c5e7295ee2,2017-12-01,51
c826c40d7b19f62a09e2d7c5e7295ee2,2018-01-01,77
c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-01,62
c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-01,78
c826c40d7b19f62a09e2d7c5e7295ee2,2018-04-01,28
c826c40d7b19f62a09e2d7c5e7295ee2,2018-05-01,2
c826c40d7b19f62a09e2d7c5e7295ee2,2018-06-01,5
c826c40d7b19f62a09e2d7c5e7295ee2,2018-07-01,8
c826c40d7b19f62a09e2d7c5e7295ee2,2018-08-01,9
c840d3fdbba0790404fdae73d253b253,2017-10-01,2
c840d3fdbba0790404fdae73d253b253,2017-12-01,1
c840d3fdbba0790404fdae73d253b253,2018-02-01,1
c840d3fdbba0790404fdae73d253b253,2018-04-01,6
c840d3fdbba0790404fdae73d253b253,2018-06-01,4
c8417879a15366a17c30af34c798c332,2017-02-01,3
c8417879a15366a17c30af34c798c332,2017-03-01,3
c8417879a15366a17c30af34c798c332,2017-04-01,7
c8417879a15366a17c30af34c798c332,2017-05-01,2
c8417879a15366a17c30af34c798c332,2017-06-01,1
c8417879a15366a17c30af34c798c332,2017-07-01,6
c8417879a15366a17c30af34c798c332,2017-08-01,5
c8417879a15366a17c30af34c798c332,2017-09-01,8
c84592044b180dec206770c38603814b,2018-02-01,1
c84592044b180dec206770c38603814b,2018-03-01,6
c84592044b180dec206770c38603814b,2018-04-01,3
c84592044b180dec206770c38603814b,2018-05-01,4
c8467937e403e76a8ee9f0ab13f6f5ef,2017-09-01,1
c8467937e403e76a8ee9f0ab13f6f5ef,2017-10-01,3
c8467937e403e76a8ee9f0ab13f6f5ef,2017-11-01,5
c8467937e403e76a8ee9f0ab13f6f5ef,2017-12-01,6
c8467937e403e76a8ee9f0ab13f6f5ef,2018-01-01,6
c8467937e403e76a8ee9f0ab13f6f5ef,2018-02-01,8
c8467937e403e76a8ee9f0ab13f6f5ef,2018-03-01,3
c8467937e403e76a8ee9f0ab13f6f5ef,2018-08-01,1
c847e075301870dd144a116762eaff9a,2017-02-01,4
c847e075301870dd144a116762eaff9a,2017-03-01,6
c847e075301870dd144a116762eaff9a,2017-04-01,5
c847e075301870dd144a116762eaff9a,2017-05-01,7
c847e075301870dd144a116762eaff9a,2017-06-01,7
c847e075301870dd144a116762eaff9a,2017-07-01,6
c847e075301870dd144a116762eaff9a,2017-10-01,2
c847e075301870dd144a116762eaff9a,2017-11-01,3
c847e075301870dd144a116762eaff9a,2018-01-01,2
c864036feaab8c1659f65ea4faebe1da,2017-07-01,1
c864036feaab8c1659f65ea4faebe1da,2017-08-01,3
c864036feaab8c1659f65ea4faebe1da,2017-09-01,4
c864036feaab8c1659f65ea4faebe1da,2017-10-01,5
c864036feaab8c1659f65ea4faebe1da,2017-11-01,8
c864036feaab8c1659f65ea4faebe1da,2017-12-01,5
c864036feaab8c1659f65ea4faebe1da,2018-01-01,4
c864036feaab8c1659f65ea4faebe1da,2018-02-01,5
c864036feaab8c1659f65ea4faebe1da,2018-03-01,3
c864036feaab8c1659f65ea4faebe1da,2018-04-01,7
c864036feaab8c1659f65ea4faebe1da,2018-05-01,4
c864036feaab8c1659f65ea4faebe1da,2018-06-01,3
c864036feaab8c1659f65ea4faebe1da,2018-07-01,4
c864036feaab8c1659f65ea4faebe1da,2018-08-01,2
c8660dcf9ba70575f45d80fe28c27713,2017-02-01,5
c8660dcf9ba70575f45d80fe28c27713,2017-03-01,2
c8665a4dd081a2c436b1cd921079d0d9,2018-06-01,1
c8771b1a10bb99bb34d3c459c5cffb53,2017-05-01,1
c878515173c84a492ebe50d6b493230b,2017-03-01,1
c878515173c84a492ebe50d6b493230b,2017-04-01,2
c878515173c84a492ebe50d6b493230b,2017-05-01,2
c878515173c84a492ebe50d6b493230b,2017-09-01,1
c878515173c84a492ebe50d6b493230b,2017-11-01,4
c87abc38c8ed3240861729e1aeadf221,2017-12-01,1
c89cf7c468a48af70aada384e722f9e2,2017-06-01,2
c89cf7c468a48af70aada384e722f9e2,2017-07-01,2
c89cf7c468a48af70aada384e722f9e2,2017-08-01,1
c89cf7c468a48af70aada384e722f9e2,2017-10-01,4
c89cf7c468a48af70aada384e722f9e2,2017-11-01,2
c89cf7c468a48af70aada384e722f9e2,2017-12-01,1
c89cf7c468a48af70aada384e722f9e2,2018-03-01,1
c89cf7c468a48af70aada384e722f9e2,2018-08-01,1
c8b0e2b0a7095e5d8219575d5e7e1181,2017-07-01,2
c8b0e2b0a7095e5d8219575d5e7e1181,2017-08-01,4
c8b0e2b0a7095e5d8219575d5e7e1181,2017-10-01,4
c8b0e2b0a7095e5d8219575d5e7e1181,2017-11-01,9
c8b0e2b0a7095e5d8219575d5e7e1181,2017-12-01,5
c8b0e2b0a7095e5d8219575d5e7e1181,2018-01-01,5
c8b0e2b0a7095e5d8219575d5e7e1181,2018-02-01,5
c8b0e2b0a7095e5d8219575d5e7e1181,2018-03-01,17
c8b0e2b0a7095e5d8219575d5e7e1181,2018-04-01,16
c8b0e2b0a7095e5d8219575d5e7e1181,2018-05-01,1
c8b0e2b0a7095e5d8219575d5e7e1181,2018-06-01,5
c8b0e2b0a7095e5d8219575d5e7e1181,2018-07-01,7
c8b0e2b0a7095e5d8219575d5e7e1181,2018-08-01,5
c8b3445d737de6befde0c88ede534a5e,2017-11-01,10
c8b3445d737de6befde0c88ede534a5e,2017-12-01,12
c8b3445d737de6befde0c88ede534a5e,2018-01-01,1
c8b3445d737de6befde0c88ede534a5e,2018-02-01,3
c8b3445d737de6befde0c88ede534a5e,2018-03-01,4
c8b3445d737de6befde0c88ede534a5e,2018-04-01,2
c8b3445d737de6befde0c88ede534a5e,2018-05-01,2
c8b3445d737de6befde0c88ede534a5e,2018-06-01,2
c8c1bea22194a4eefa2dc9a9fa89f536,2018-06-01,11
c8c1bea22194a4eefa2dc9a9fa89f536,2018-08-01,2
c8cc60ffd415254af5d9b9f34f32c369,2018-06-01,1
c8cc60ffd415254af5d9b9f34f32c369,2018-07-01,3
c8cc60ffd415254af5d9b9f34f32c369,2018-08-01,5
c8e135e7b21ecbc36c1153a29d2f5a06,2017-02-01,2
c8e135e7b21ecbc36c1153a29d2f5a06,2017-03-01,2
c8e135e7b21ecbc36c1153a29d2f5a06,2017-05-01,3
c963a25b8671419c6ce9eebe8fd03218,2018-05-01,1
c97aa4ee7420f937da13b7f9e2228b99,2018-08-01,1
c990d6cf976a5718aaedc539f383ab88,2017-10-01,2
c990d6cf976a5718aaedc539f383ab88,2017-12-01,2
c990d6cf976a5718aaedc539f383ab88,2018-01-01,5
c9a06ece156bb057372c68718ec8909b,2016-10-01,2
c9a06ece156bb057372c68718ec8909b,2017-01-01,9
c9aafcd0621b2207c10e32c649cada4d,2018-07-01,19
c9aafcd0621b2207c10e32c649cada4d,2018-08-01,28
c9c7905cffc4ef9ff9f113554423e671,2017-06-01,2
c9c7905cffc4ef9ff9f113554423e671,2017-07-01,4
c9c7905cffc4ef9ff9f113554423e671,2017-08-01,3
c9c7905cffc4ef9ff9f113554423e671,2017-09-01,3
c9c7905cffc4ef9ff9f113554423e671,2017-10-01,15
c9c7905cffc4ef9ff9f113554423e671,2017-11-01,11
c9c7905cffc4ef9ff9f113554423e671,2017-12-01,11
c9c7905cffc4ef9ff9f113554423e671,2018-01-01,6
c9c7905cffc4ef9ff9f113554423e671,2018-02-01,4
c9c7905cffc4ef9ff9f113554423e671,2018-03-01,15
c9c7905cffc4ef9ff9f113554423e671,2018-04-01,6
c9c7905cffc4ef9ff9f113554423e671,2018-05-01,24
c9c7905cffc4ef9ff9f113554423e671,2018-06-01,15
c9c7905cffc4ef9ff9f113554423e671,2018-07-01,9
c9c7905cffc4ef9ff9f113554423e671,2018-08-01,11
c9d2ba8dde44a275ae06475ed1d2fafc,2017-02-01,1
c9e5ad1f6647f5dbd1172adf6ae3cada,2017-10-01,1
c9e5ad1f6647f5dbd1172adf6ae3cada,2018-05-01,1
c9e5ad1f6647f5dbd1172adf6ae3cada,2018-06-01,2
ca3bd7cd9f149df75950150d010fe4a2,2017-01-01,5
ca3bd7cd9f149df75950150d010fe4a2,2017-02-01,3
ca3bd7cd9f149df75950150d010fe4a2,2017-03-01,8
ca3bd7cd9f149df75950150d010fe4a2,2017-04-01,3
ca3bd7cd9f149df75950150d010fe4a2,2017-05-01,7
ca3bd7cd9f149df75950150d010fe4a2,2017-06-01,4
ca3bd7cd9f149df75950150d010fe4a2,2017-08-01,3
ca3bd7cd9f149df75950150d010fe4a2,2017-09-01,8
ca3bd7cd9f149df75950150d010fe4a2,2017-10-01,7
ca3bd7cd9f149df75950150d010fe4a2,2017-11-01,20
ca3bd7cd9f149df75950150d010fe4a2,2018-01-01,7
ca3bd7cd9f149df75950150d010fe4a2,2018-02-01,13
ca3bd7cd9f149df75950150d010fe4a2,2018-03-01,12
ca3bd7cd9f149df75950150d010fe4a2,2018-04-01,6
ca3bd7cd9f149df75950150d010fe4a2,2018-05-01,12
ca3bd7cd9f149df75950150d010fe4a2,2018-06-01,3
ca3bd7cd9f149df75950150d010fe4a2,2018-07-01,13
ca3bd7cd9f149df75950150d010fe4a2,2018-08-01,1
ca4b77513ac2040591b0d8fae6958380,2018-07-01,3
ca4b77513ac2040591b0d8fae6958380,2018-08-01,12
ca5832c6960267b71041f74bb39e8b12,2017-06-01,1
ca77545ca4d2dfd1431bf61334e2fa3c,2018-01-01,1
ca77545ca4d2dfd1431bf61334e2fa3c,2018-02-01,6
ca77545ca4d2dfd1431bf61334e2fa3c,2018-03-01,2
ca77545ca4d2dfd1431bf61334e2fa3c,2018-04-01,1
ca7c6bd577e559472af1c699de9e764e,2018-03-01,5
ca7c6bd577e559472af1c699de9e764e,2018-04-01,3
caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-04-01,4
caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-05-01,3
caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-06-01,3
caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-08-01,4
cab85505710c7cb9b720bceb52b01cee,2016-10-01,2
cab85505710c7cb9b720bceb52b01cee,2017-01-01,3
cab85505710c7cb9b720bceb52b01cee,2017-02-01,5
cab85505710c7cb9b720bceb52b01cee,2017-03-01,1
cab85505710c7cb9b720bceb52b01cee,2017-04-01,4
cab85505710c7cb9b720bceb52b01cee,2017-05-01,15
cab85505710c7cb9b720bceb52b01cee,2017-06-01,10
cab85505710c7cb9b720bceb52b01cee,2017-07-01,19
cab85505710c7cb9b720bceb52b01cee,2017-08-01,10
cab85505710c7cb9b720bceb52b01cee,2017-09-01,5
cab85505710c7cb9b720bceb52b01cee,2017-10-01,6
cab85505710c7cb9b720bceb52b01cee,2017-11-01,7
cab85505710c7cb9b720bceb52b01cee,2017-12-01,12
cab85505710c7cb9b720bceb52b01cee,2018-01-01,7
cab85505710c7cb9b720bceb52b01cee,2018-02-01,11
cab85505710c7cb9b720bceb52b01cee,2018-03-01,14
cab85505710c7cb9b720bceb52b01cee,2018-04-01,14
cab85505710c7cb9b720bceb52b01cee,2018-05-01,13
cab85505710c7cb9b720bceb52b01cee,2018-06-01,15
cab85505710c7cb9b720bceb52b01cee,2018-07-01,13
cab85505710c7cb9b720bceb52b01cee,2018-08-01,18
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2016-10-01,1
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-04-01,1
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-05-01,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-06-01,5
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-07-01,5
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-08-01,1
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-09-01,1
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-10-01,3
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-11-01,5
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-12-01,6
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-01-01,1
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-02-01,12
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-03-01,3
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-04-01,6
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-05-01,11
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-06-01,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-07-01,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-08-01,9
cac4e0bc1a3269fa2b6ea5e763f6115b,2017-11-01,1
cac4e0bc1a3269fa2b6ea5e763f6115b,2018-03-01,2
cac63f48c38cd7d002a7e846dcd99a23,2017-11-01,1
cac63f48c38cd7d002a7e846dcd99a23,2018-02-01,1
cac63f48c38cd7d002a7e846dcd99a23,2018-03-01,2
