seller_id,year_month,ingresos_total
d06d019f72a04e5497a0b64190af170c,2018-06-01,672.0
d06d019f72a04e5497a0b64190af170c,2018-08-01,157.99
d0d70d21e2234dd7cd3cf63fe414148a,2018-06-01,174.6
d0d70d21e2234dd7cd3cf63fe414148a,2018-07-01,125.0
d0d70d21e2234dd7cd3cf63fe414148a,2018-08-01,298.8
d101c6da914ae3d53f7bee42283f2fe2,2016-10-01,446.3
d101c6da914ae3d53f7bee42283f2fe2,2017-05-01,851.1
d12c926d74ceff0a90a21184466ce161,2016-10-01,18.9
d12c926d74ceff0a90a21184466ce161,2017-01-01,69.9
d12c926d74ceff0a90a21184466ce161,2017-02-01,104.8
d12c926d74ceff0a90a21184466ce161,2017-03-01,288.9
d12c926d74ceff0a90a21184466ce161,2017-04-01,210.7
d12c926d74ceff0a90a21184466ce161,2017-05-01,263.5
d12c926d74ceff0a90a21184466ce161,2017-06-01,159.6
d12c926d74ceff0a90a21184466ce161,2017-07-01,745.7
d12c926d74ceff0a90a21184466ce161,2017-08-01,44.9
d12c926d74ceff0a90a21184466ce161,2017-09-01,394.7
d12c926d74ceff0a90a21184466ce161,2017-10-01,154.9
d12c926d74ceff0a90a21184466ce161,2017-11-01,232.9
d12c926d74ceff0a90a21184466ce161,2017-12-01,250.38
d12c926d74ceff0a90a21184466ce161,2018-01-01,275.14
d12c926d74ceff0a90a21184466ce161,2018-02-01,67.5
d12c926d74ceff0a90a21184466ce161,2018-03-01,323.26
d12c926d74ceff0a90a21184466ce161,2018-04-01,64.8
d12c926d74ceff0a90a21184466ce161,2018-05-01,179.8
d13e50eaa47b4cbe9eb81465865d8cfc,2018-08-01,7073.05
d149de2f383552baea37a7198c2296ce,2018-08-01,320.7
d1582f4043306e6b91afa6a8a884f898,2017-11-01,110.0
d1582f4043306e6b91afa6a8a884f898,2017-12-01,110.0
d1582f4043306e6b91afa6a8a884f898,2018-01-01,660.0
d1582f4043306e6b91afa6a8a884f898,2018-02-01,110.0
d17f467e4bf608a510c20d82f4ba3b6b,2018-07-01,2963.78
d180e07dc1e58c31c3f0cd599dc4d945,2018-01-01,58.8
d197aa8fbc64087f61984deef05f6227,2018-05-01,159.77
d197aa8fbc64087f61984deef05f6227,2018-06-01,172.18
d197aa8fbc64087f61984deef05f6227,2018-08-01,187.14
d1a5cc844736958c11b8efab9a2b4c87,2017-10-01,237.6
d1aa1ec0839dcab73a6161130eb1f94a,2017-04-01,119.9
d1b65fc7debc3361ea86b5f14c68d2e2,2017-03-01,289.9
d1b65fc7debc3361ea86b5f14c68d2e2,2017-04-01,1059.5
d1b65fc7debc3361ea86b5f14c68d2e2,2017-05-01,4205.3
d1b65fc7debc3361ea86b5f14c68d2e2,2017-06-01,1119.5
d1b65fc7debc3361ea86b5f14c68d2e2,2017-07-01,329.89
d1b65fc7debc3361ea86b5f14c68d2e2,2017-08-01,959.6
d1b65fc7debc3361ea86b5f14c68d2e2,2017-09-01,889.68
d1b65fc7debc3361ea86b5f14c68d2e2,2017-10-01,409.98
d1b65fc7debc3361ea86b5f14c68d2e2,2017-11-01,839.96
d1b65fc7debc3361ea86b5f14c68d2e2,2017-12-01,539.88
d1b65fc7debc3361ea86b5f14c68d2e2,2018-04-01,399.99
d1b65fc7debc3361ea86b5f14c68d2e2,2018-06-01,369.99
d1b9d4be4b6f9ebd85f8acd6745ba612,2017-10-01,114.15
d1b9d4be4b6f9ebd85f8acd6745ba612,2017-11-01,114.15
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-01-01,88.53
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-02-01,240.06
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-03-01,174.47
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-04-01,84.65
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-06-01,141.09
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-08-01,197.25
d1c281d3ae149232351cd8c8cc885f0d,2017-02-01,1149.9
d1c281d3ae149232351cd8c8cc885f0d,2017-03-01,3051.71
d1c281d3ae149232351cd8c8cc885f0d,2017-04-01,1763.83
d1c281d3ae149232351cd8c8cc885f0d,2017-05-01,2398.76
d1c281d3ae149232351cd8c8cc885f0d,2017-06-01,1736.81
d1c281d3ae149232351cd8c8cc885f0d,2017-07-01,2826.8
d1c281d3ae149232351cd8c8cc885f0d,2017-08-01,1730.88
d1c281d3ae149232351cd8c8cc885f0d,2017-09-01,1216.89
d1c281d3ae149232351cd8c8cc885f0d,2017-10-01,875.91
d1c281d3ae149232351cd8c8cc885f0d,2017-11-01,1307.88
d1c281d3ae149232351cd8c8cc885f0d,2017-12-01,2050.83
d1c281d3ae149232351cd8c8cc885f0d,2018-01-01,1311.93
d1c281d3ae149232351cd8c8cc885f0d,2018-02-01,550.95
d1c281d3ae149232351cd8c8cc885f0d,2018-03-01,993.88
d1c281d3ae149232351cd8c8cc885f0d,2018-04-01,1187.91
d1c281d3ae149232351cd8c8cc885f0d,2018-05-01,505.96
d1c281d3ae149232351cd8c8cc885f0d,2018-06-01,1439.85
d1c281d3ae149232351cd8c8cc885f0d,2018-07-01,143.99
d1c281d3ae149232351cd8c8cc885f0d,2018-08-01,588.94
d1c7fa84e48cfa21a0e595167c1c500e,2018-03-01,30.0
d1c7fa84e48cfa21a0e595167c1c500e,2018-04-01,380.13
d1c7fa84e48cfa21a0e595167c1c500e,2018-05-01,139.0
d1c7fa84e48cfa21a0e595167c1c500e,2018-06-01,338.0
d1c7fa84e48cfa21a0e595167c1c500e,2018-07-01,268.9
d1ef48b38baca7e831711c4a0aeb398f,2018-02-01,33.98
d1ef48b38baca7e831711c4a0aeb398f,2018-03-01,70.59
d1ef48b38baca7e831711c4a0aeb398f,2018-04-01,147.8
d1ef48b38baca7e831711c4a0aeb398f,2018-05-01,541.42
d1ef48b38baca7e831711c4a0aeb398f,2018-06-01,235.96
d1ef48b38baca7e831711c4a0aeb398f,2018-07-01,409.38
d20b021d3efdf267a402c402a48ea64b,2017-02-01,61.97
d20b021d3efdf267a402c402a48ea64b,2017-03-01,354.63
d20b021d3efdf267a402c402a48ea64b,2017-04-01,152.68
d20b021d3efdf267a402c402a48ea64b,2017-05-01,562.8
d20b021d3efdf267a402c402a48ea64b,2017-06-01,170.79
d20b021d3efdf267a402c402a48ea64b,2017-07-01,299.75
d20b021d3efdf267a402c402a48ea64b,2017-08-01,539.3
d20b021d3efdf267a402c402a48ea64b,2017-09-01,148.78
d20b021d3efdf267a402c402a48ea64b,2017-10-01,44.79
d20b021d3efdf267a402c402a48ea64b,2017-11-01,159.74
d20b021d3efdf267a402c402a48ea64b,2017-12-01,57.98
d20b021d3efdf267a402c402a48ea64b,2018-01-01,155.93
d20b021d3efdf267a402c402a48ea64b,2018-02-01,401.24
d20b021d3efdf267a402c402a48ea64b,2018-03-01,357.16
d20b021d3efdf267a402c402a48ea64b,2018-04-01,236.77
d20b021d3efdf267a402c402a48ea64b,2018-07-01,217.99
d23019c84ffae2d5ef2270367b8605fc,2017-10-01,119.8
d23019c84ffae2d5ef2270367b8605fc,2017-11-01,2146.8
d23019c84ffae2d5ef2270367b8605fc,2018-01-01,5991.0
d23019c84ffae2d5ef2270367b8605fc,2018-02-01,79.0
d23019c84ffae2d5ef2270367b8605fc,2018-03-01,377.7
d23019c84ffae2d5ef2270367b8605fc,2018-04-01,8506.9
d23019c84ffae2d5ef2270367b8605fc,2018-05-01,5886.9
d23019c84ffae2d5ef2270367b8605fc,2018-06-01,5167.6
d23019c84ffae2d5ef2270367b8605fc,2018-07-01,119.8
d23019c84ffae2d5ef2270367b8605fc,2018-08-01,809.6
d2374cbcbb3ca4ab1086534108cc3ab7,2017-02-01,75.8
d2374cbcbb3ca4ab1086534108cc3ab7,2017-03-01,676.9
d2374cbcbb3ca4ab1086534108cc3ab7,2017-04-01,1341.6
d2374cbcbb3ca4ab1086534108cc3ab7,2017-05-01,1014.1
d2374cbcbb3ca4ab1086534108cc3ab7,2017-06-01,1145.8
d2374cbcbb3ca4ab1086534108cc3ab7,2017-07-01,1552.8
d2374cbcbb3ca4ab1086534108cc3ab7,2017-08-01,1237.0
d2374cbcbb3ca4ab1086534108cc3ab7,2017-09-01,830.48
d2374cbcbb3ca4ab1086534108cc3ab7,2017-10-01,1657.56
d2374cbcbb3ca4ab1086534108cc3ab7,2017-11-01,1135.68
d2374cbcbb3ca4ab1086534108cc3ab7,2017-12-01,450.6
d2374cbcbb3ca4ab1086534108cc3ab7,2018-01-01,1301.2
d2374cbcbb3ca4ab1086534108cc3ab7,2018-02-01,1016.8
d2374cbcbb3ca4ab1086534108cc3ab7,2018-03-01,1549.7
d2374cbcbb3ca4ab1086534108cc3ab7,2018-04-01,1465.4
d2374cbcbb3ca4ab1086534108cc3ab7,2018-05-01,656.3
d2374cbcbb3ca4ab1086534108cc3ab7,2018-06-01,1197.6
d2374cbcbb3ca4ab1086534108cc3ab7,2018-07-01,1373.3
d2374cbcbb3ca4ab1086534108cc3ab7,2018-08-01,1247.4
d2572f31e9023e9850ef986a636ff9bf,2017-03-01,279.0
d25aa0aaacb370e912f8cf6efeba38b3,2018-03-01,162.7
d25aa0aaacb370e912f8cf6efeba38b3,2018-04-01,455.56
d25aa0aaacb370e912f8cf6efeba38b3,2018-05-01,627.71
d25aa0aaacb370e912f8cf6efeba38b3,2018-06-01,341.67
d25aa0aaacb370e912f8cf6efeba38b3,2018-07-01,644.47
d25aa0aaacb370e912f8cf6efeba38b3,2018-08-01,426.34
d263fa444c1504a75cbca5cc465f592a,2018-07-01,399.0
d26aa40b90272d4843d63be7c1462c8d,2018-07-01,53.0
d26aa40b90272d4843d63be7c1462c8d,2018-08-01,99.9
d297f1055de2956aedfd3b04113dce3e,2018-08-01,54.3
d29ba1220fb8634fa3a107e54497b8a4,2018-04-01,474.98
d29ba1220fb8634fa3a107e54497b8a4,2018-05-01,34.99
d29ba1220fb8634fa3a107e54497b8a4,2018-07-01,169.98
d29ba1220fb8634fa3a107e54497b8a4,2018-08-01,44.99
d2df77822373f19934e87694d8640767,2018-04-01,155.9
d2e753bb80b7d4faa77483ed00edc8ca,2017-10-01,442.7
d2e753bb80b7d4faa77483ed00edc8ca,2018-01-01,89.0
d2e753bb80b7d4faa77483ed00edc8ca,2018-02-01,178.0
d2e753bb80b7d4faa77483ed00edc8ca,2018-03-01,386.0
d2e753bb80b7d4faa77483ed00edc8ca,2018-04-01,98.0
d2e753bb80b7d4faa77483ed00edc8ca,2018-05-01,127.0
d2f3e277560ed4c6361284429b00f037,2017-07-01,88.2
d2f3e277560ed4c6361284429b00f037,2017-08-01,129.9
d2f3e277560ed4c6361284429b00f037,2017-09-01,97.25
d2f3e277560ed4c6361284429b00f037,2017-10-01,5.2
d32e3909cfb714fb2a6cb092c85b9c5f,2017-08-01,119.9
d32e3909cfb714fb2a6cb092c85b9c5f,2017-09-01,116.9
d32e3909cfb714fb2a6cb092c85b9c5f,2017-11-01,979.8
d32e3909cfb714fb2a6cb092c85b9c5f,2018-01-01,788.8
d32e3909cfb714fb2a6cb092c85b9c5f,2018-02-01,681.7
d32e3909cfb714fb2a6cb092c85b9c5f,2018-04-01,140.8
d354c38a7182125a748cb10474fe963b,2017-05-01,100.99
d354c38a7182125a748cb10474fe963b,2017-06-01,85.49
d354c38a7182125a748cb10474fe963b,2017-07-01,18.99
d354c38a7182125a748cb10474fe963b,2017-08-01,18.99
d354c38a7182125a748cb10474fe963b,2017-09-01,69.99
d354c38a7182125a748cb10474fe963b,2017-10-01,175.95
d354c38a7182125a748cb10474fe963b,2017-12-01,539.96
d354c38a7182125a748cb10474fe963b,2018-02-01,239.99
d354c38a7182125a748cb10474fe963b,2018-03-01,249.99
d3674f271c91f824f82d24d92011f669,2017-07-01,35.9
d3674f271c91f824f82d24d92011f669,2017-08-01,39.9
d3674f271c91f824f82d24d92011f669,2017-09-01,39.9
d3674f271c91f824f82d24d92011f669,2017-10-01,235.9
d3674f271c91f824f82d24d92011f669,2017-11-01,79.8
d3674f271c91f824f82d24d92011f669,2017-12-01,39.9
d3674f271c91f824f82d24d92011f669,2018-01-01,79.8
d3674f271c91f824f82d24d92011f669,2018-05-01,569.7
d3674f271c91f824f82d24d92011f669,2018-06-01,419.7
d3674f271c91f824f82d24d92011f669,2018-07-01,39.9
d3674f271c91f824f82d24d92011f669,2018-08-01,137.9
d36b07fd3c5088e477a72d1fccfe29d4,2017-05-01,328.9
d379f449f2a3b271bc01c0782020f705,2017-01-01,99.99
d379f449f2a3b271bc01c0782020f705,2017-02-01,449.9
d379f449f2a3b271bc01c0782020f705,2017-03-01,119.9
d379f449f2a3b271bc01c0782020f705,2017-04-01,14.9
d379f449f2a3b271bc01c0782020f705,2017-05-01,759.4
d379f449f2a3b271bc01c0782020f705,2017-08-01,342.49
d379f449f2a3b271bc01c0782020f705,2017-09-01,314.9
d379f449f2a3b271bc01c0782020f705,2017-11-01,82.5
d379f449f2a3b271bc01c0782020f705,2018-01-01,432.29
d379f449f2a3b271bc01c0782020f705,2018-02-01,232.49
d379f449f2a3b271bc01c0782020f705,2018-03-01,122.4
d379f449f2a3b271bc01c0782020f705,2018-04-01,1082.5
d379f449f2a3b271bc01c0782020f705,2018-05-01,243.4
d379f449f2a3b271bc01c0782020f705,2018-06-01,82.5
d379f449f2a3b271bc01c0782020f705,2018-08-01,43.5
d3891911c2feae53c52fea2bd14054e5,2018-06-01,141.0
d3dcf0604eabf0224fbd5948b5e02f69,2018-02-01,1447.9
d3dcf0604eabf0224fbd5948b5e02f69,2018-03-01,179.9
d3dcf0604eabf0224fbd5948b5e02f69,2018-04-01,339.8
d3dcf0604eabf0224fbd5948b5e02f69,2018-05-01,94.9
d3dcf0604eabf0224fbd5948b5e02f69,2018-07-01,839.8
d3e7d37c0df9aef383f3f2a15b0dddfb,2018-07-01,161.0
d3f39f05462b79a4562d35893a28f159,2017-08-01,143.7
d3f39f05462b79a4562d35893a28f159,2017-09-01,47.9
d3f39f05462b79a4562d35893a28f159,2017-11-01,95.8
d3f39f05462b79a4562d35893a28f159,2017-12-01,47.9
d3f39f05462b79a4562d35893a28f159,2018-01-01,390.0
d3f39f05462b79a4562d35893a28f159,2018-02-01,719.8
d3f39f05462b79a4562d35893a28f159,2018-03-01,678.8
d3f39f05462b79a4562d35893a28f159,2018-05-01,79.9
d3f39f05462b79a4562d35893a28f159,2018-06-01,159.6
d4828feed4cda2cd9d6b37899a95a71e,2018-08-01,39.9
d4910f1cdcfdabd48d6b316e395d4a23,2018-07-01,98.8
d4910f1cdcfdabd48d6b316e395d4a23,2018-08-01,1048.08
d4a5e99e0dd915df64ba55a7fbd583fd,2017-10-01,65.15
d4d99b60c4c94cd35acd502cec65dc8d,2016-10-01,72.9
d4e12e7884759a14fa0f5f896c791cae,2017-09-01,19.9
d4e12e7884759a14fa0f5f896c791cae,2017-10-01,49.8
d4e12e7884759a14fa0f5f896c791cae,2017-11-01,99.6
d4e12e7884759a14fa0f5f896c791cae,2017-12-01,87.6
d4e12e7884759a14fa0f5f896c791cae,2018-01-01,181.2
d4e12e7884759a14fa0f5f896c791cae,2018-02-01,175.4
d4e12e7884759a14fa0f5f896c791cae,2018-03-01,43.8
d4e12e7884759a14fa0f5f896c791cae,2018-04-01,314.0
d4e12e7884759a14fa0f5f896c791cae,2018-05-01,21.9
d4e12e7884759a14fa0f5f896c791cae,2018-06-01,258.3
d4e12e7884759a14fa0f5f896c791cae,2018-07-01,148.5
d4e4b5192cba4e0e66eb12a9d347239d,2017-03-01,109.7
d4e4b5192cba4e0e66eb12a9d347239d,2017-04-01,21.9
d4e4b5192cba4e0e66eb12a9d347239d,2017-07-01,125.7
d4e4b5192cba4e0e66eb12a9d347239d,2017-09-01,114.8
d4e4b5192cba4e0e66eb12a9d347239d,2017-10-01,59.8
d4f117125b59ce73c3302f88ee40c458,2017-12-01,32.9
d4f117125b59ce73c3302f88ee40c458,2018-01-01,86.89
d4f117125b59ce73c3302f88ee40c458,2018-02-01,173.78
d4f117125b59ce73c3302f88ee40c458,2018-03-01,49.9
d4f117125b59ce73c3302f88ee40c458,2018-04-01,149.97
d4f117125b59ce73c3302f88ee40c458,2018-05-01,149.97
d4f117125b59ce73c3302f88ee40c458,2018-06-01,49.99
d4f117125b59ce73c3302f88ee40c458,2018-07-01,49.99
d4f117125b59ce73c3302f88ee40c458,2018-08-01,39.9
d4f91e8be86b38da2ee35bc489645a9d,2016-10-01,49.99
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-04-01,97.0
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-05-01,655.8
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-06-01,489.7
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-07-01,157.9
d50d79cb34e38265a8649c383dcffd48,2016-10-01,169.99
d50d79cb34e38265a8649c383dcffd48,2017-01-01,266.97
d50d79cb34e38265a8649c383dcffd48,2017-02-01,847.94
d50d79cb34e38265a8649c383dcffd48,2017-03-01,1113.86
d50d79cb34e38265a8649c383dcffd48,2017-04-01,784.17
d50d79cb34e38265a8649c383dcffd48,2017-05-01,824.93
d50d79cb34e38265a8649c383dcffd48,2017-06-01,2170.87
d50d79cb34e38265a8649c383dcffd48,2017-07-01,644.95
d50d79cb34e38265a8649c383dcffd48,2017-08-01,1874.9
d50d79cb34e38265a8649c383dcffd48,2017-09-01,799.97
d50d79cb34e38265a8649c383dcffd48,2017-10-01,235.98
d50d79cb34e38265a8649c383dcffd48,2017-11-01,105.99
d50d79cb34e38265a8649c383dcffd48,2017-12-01,1031.95
d50d79cb34e38265a8649c383dcffd48,2018-01-01,105.99
d50d79cb34e38265a8649c383dcffd48,2018-02-01,227.99
d50d79cb34e38265a8649c383dcffd48,2018-06-01,969.99
d50d79cb34e38265a8649c383dcffd48,2018-07-01,429.99
d50d79cb34e38265a8649c383dcffd48,2018-08-01,405.99
d51e0a403fe2e689ece6c73359d96e12,2017-08-01,594.0
d51e0a403fe2e689ece6c73359d96e12,2017-10-01,510.0
d51e0a403fe2e689ece6c73359d96e12,2017-11-01,495.0
d51e0a403fe2e689ece6c73359d96e12,2017-12-01,495.0
d51e0a403fe2e689ece6c73359d96e12,2018-01-01,2580.0
d51e0a403fe2e689ece6c73359d96e12,2018-02-01,198.0
d51e0a403fe2e689ece6c73359d96e12,2018-03-01,410.0
d51e0a403fe2e689ece6c73359d96e12,2018-04-01,510.0
d51e0a403fe2e689ece6c73359d96e12,2018-05-01,385.0
d51e0a403fe2e689ece6c73359d96e12,2018-06-01,255.0
d51e0a403fe2e689ece6c73359d96e12,2018-07-01,948.0
d52cbce9845184537284a23c3bc3da0e,2018-02-01,17.0
d52cbce9845184537284a23c3bc3da0e,2018-03-01,58.0
d558ebe531605a1285ab2b1bc3256dfb,2018-03-01,285.0
d558ebe531605a1285ab2b1bc3256dfb,2018-05-01,285.0
d558ebe531605a1285ab2b1bc3256dfb,2018-06-01,139.0
d566c37fa119d5e66c4e9052e83ee4ea,2018-03-01,335.8
d566c37fa119d5e66c4e9052e83ee4ea,2018-04-01,1734.6
d566c37fa119d5e66c4e9052e83ee4ea,2018-05-01,538.5
d566c37fa119d5e66c4e9052e83ee4ea,2018-06-01,469.2
d566c37fa119d5e66c4e9052e83ee4ea,2018-07-01,639.1
d566c37fa119d5e66c4e9052e83ee4ea,2018-08-01,1428.5
d57e18d5f73c7ccb7f7339b61166898d,2017-09-01,35.9
d57e18d5f73c7ccb7f7339b61166898d,2017-10-01,387.4
d57e18d5f73c7ccb7f7339b61166898d,2017-11-01,215.5
d57e18d5f73c7ccb7f7339b61166898d,2017-12-01,102.8
d57e18d5f73c7ccb7f7339b61166898d,2018-01-01,290.3
d57e18d5f73c7ccb7f7339b61166898d,2018-02-01,342.2
d57e18d5f73c7ccb7f7339b61166898d,2018-03-01,623.7
d57e18d5f73c7ccb7f7339b61166898d,2018-04-01,358.3
d57e18d5f73c7ccb7f7339b61166898d,2018-05-01,340.3
d57e18d5f73c7ccb7f7339b61166898d,2018-06-01,230.7
d57e18d5f73c7ccb7f7339b61166898d,2018-07-01,66.9
d57e18d5f73c7ccb7f7339b61166898d,2018-08-01,193.7
d58d521f3789def2e7a22715e0badd93,2017-11-01,32.99
d58d521f3789def2e7a22715e0badd93,2018-03-01,32.99
d594982fd877af63ace38ea1fca27c76,2018-06-01,27.19
d594982fd877af63ace38ea1fca27c76,2018-07-01,135.47
d594982fd877af63ace38ea1fca27c76,2018-08-01,54.38
d598f929fc44e1e38678e7f47250ec04,2018-06-01,69.9
d5b9a084373da994a6e37f732169a853,2018-01-01,609.0
d5b9a084373da994a6e37f732169a853,2018-03-01,290.0
d5b9a084373da994a6e37f732169a853,2018-04-01,580.0
d5b9a084373da994a6e37f732169a853,2018-05-01,290.0
d5ba419e26d246a0719437cf37d9b46d,2017-05-01,71.8
d5ba419e26d246a0719437cf37d9b46d,2017-12-01,69.5
d5ba419e26d246a0719437cf37d9b46d,2018-01-01,149.9
d5ba419e26d246a0719437cf37d9b46d,2018-02-01,345.9
d5ba419e26d246a0719437cf37d9b46d,2018-03-01,881.7
d5ba419e26d246a0719437cf37d9b46d,2018-04-01,391.8
d5ba419e26d246a0719437cf37d9b46d,2018-05-01,731.9
d5ba419e26d246a0719437cf37d9b46d,2018-06-01,196.0
d5ba419e26d246a0719437cf37d9b46d,2018-07-01,315.0
d5ba419e26d246a0719437cf37d9b46d,2018-08-01,758.0
d5c530f4884a75ae0dba9c148718d278,2017-09-01,19.99
d5c530f4884a75ae0dba9c148718d278,2017-11-01,232.94
d624126b9206f595fb3fbb6ba03b28a8,2017-05-01,909.8
d624126b9206f595fb3fbb6ba03b28a8,2017-06-01,719.8
d624126b9206f595fb3fbb6ba03b28a8,2017-08-01,359.9
d624126b9206f595fb3fbb6ba03b28a8,2017-09-01,778.8
d624126b9206f595fb3fbb6ba03b28a8,2017-11-01,969.9
d624126b9206f595fb3fbb6ba03b28a8,2017-12-01,1094.7
d624126b9206f595fb3fbb6ba03b28a8,2018-01-01,36.9
d624126b9206f595fb3fbb6ba03b28a8,2018-02-01,972.8
d624126b9206f595fb3fbb6ba03b28a8,2018-04-01,587.5
d624126b9206f595fb3fbb6ba03b28a8,2018-05-01,339.0
d624126b9206f595fb3fbb6ba03b28a8,2018-06-01,73.8
d624126b9206f595fb3fbb6ba03b28a8,2018-07-01,319.0
d624126b9206f595fb3fbb6ba03b28a8,2018-08-01,36.9
d63c73efd41eb002280e7ec831424edb,2017-11-01,2899.0
d63c73efd41eb002280e7ec831424edb,2018-05-01,2699.0
d63f306de130e0391d38a792541723b8,2018-08-01,49.0
d650b663c3b5f6fb392b6326366efa9a,2017-12-01,211.0
d650b663c3b5f6fb392b6326366efa9a,2018-02-01,1301.0
d650b663c3b5f6fb392b6326366efa9a,2018-03-01,2809.0
d650b663c3b5f6fb392b6326366efa9a,2018-04-01,3598.0
d650b663c3b5f6fb392b6326366efa9a,2018-05-01,4652.0
d650b663c3b5f6fb392b6326366efa9a,2018-06-01,846.0
d650b663c3b5f6fb392b6326366efa9a,2018-07-01,1982.9
d650b663c3b5f6fb392b6326366efa9a,2018-08-01,2936.0
d66c11a9572221d92fbb8c4897db5f9b,2018-06-01,174.8
d66c11a9572221d92fbb8c4897db5f9b,2018-07-01,155.94
d66c11a9572221d92fbb8c4897db5f9b,2018-08-01,445.82
d66c305afaec317ebee552073a674429,2017-01-01,266.87
d66c305afaec317ebee552073a674429,2017-02-01,1472.6
d66c305afaec317ebee552073a674429,2017-03-01,1756.16
d66c305afaec317ebee552073a674429,2017-05-01,630.96
d673a59aac7a70d8b01e6902bf090a11,2017-10-01,65.5
d673a59aac7a70d8b01e6902bf090a11,2017-11-01,258.4
d673a59aac7a70d8b01e6902bf090a11,2017-12-01,147.5
d673a59aac7a70d8b01e6902bf090a11,2018-01-01,268.7
d673a59aac7a70d8b01e6902bf090a11,2018-02-01,319.8
d673a59aac7a70d8b01e6902bf090a11,2018-03-01,534.3
d673a59aac7a70d8b01e6902bf090a11,2018-04-01,984.82
d673a59aac7a70d8b01e6902bf090a11,2018-05-01,426.11
d673a59aac7a70d8b01e6902bf090a11,2018-06-01,196.21
d673a59aac7a70d8b01e6902bf090a11,2018-07-01,145.99
d673a59aac7a70d8b01e6902bf090a11,2018-08-01,561.61
d6ab728cf30867cf3f1a2e216ae2f9b7,2018-03-01,1020.0
d6ab728cf30867cf3f1a2e216ae2f9b7,2018-04-01,363.0
d6ab728cf30867cf3f1a2e216ae2f9b7,2018-05-01,53.0
d6ab728cf30867cf3f1a2e216ae2f9b7,2018-06-01,61.0
d6ab728cf30867cf3f1a2e216ae2f9b7,2018-07-01,89.0
d6ab728cf30867cf3f1a2e216ae2f9b7,2018-08-01,416.0
d6b1ce66b035a475f00c017792ff9769,2018-03-01,75.9
d6b1ce66b035a475f00c017792ff9769,2018-04-01,3744.7
d6b1ce66b035a475f00c017792ff9769,2018-05-01,2063.94
d6b1ce66b035a475f00c017792ff9769,2018-06-01,2866.69
d6b1ce66b035a475f00c017792ff9769,2018-07-01,815.96
d6b1ce66b035a475f00c017792ff9769,2018-08-01,2710.21
d6b664fa0667064c6d76394e7848d790,2017-05-01,1598.0
d6b664fa0667064c6d76394e7848d790,2017-07-01,1160.0
d6b664fa0667064c6d76394e7848d790,2018-03-01,2136.0
d6b664fa0667064c6d76394e7848d790,2018-05-01,1186.0
d6cd01c59123df02fc226eadbadb5f89,2018-01-01,69.9
d71d863e5ef30d94e440c11be17dcd8f,2017-10-01,655.0
d71d863e5ef30d94e440c11be17dcd8f,2017-11-01,591.9
d71d863e5ef30d94e440c11be17dcd8f,2018-03-01,7884.0
d71d863e5ef30d94e440c11be17dcd8f,2018-04-01,87.0
d71d863e5ef30d94e440c11be17dcd8f,2018-05-01,29.0
d73cbd89533ce8b041a9190241453ac8,2017-03-01,148.8
d73cbd89533ce8b041a9190241453ac8,2017-07-01,119.9
d7485b33791774c36108f8c69602d48d,2018-04-01,104.97
d7485b33791774c36108f8c69602d48d,2018-05-01,99.98
d7485b33791774c36108f8c69602d48d,2018-06-01,146.95
d7485b33791774c36108f8c69602d48d,2018-07-01,47.92
d7827b2af99326a03b0ed9c7a24db0d3,2018-04-01,1455.0
d79e8478eed9999493990b44955fb22e,2018-06-01,398.0
d79e8478eed9999493990b44955fb22e,2018-07-01,199.0
d79e8478eed9999493990b44955fb22e,2018-08-01,124.89
d7ab82074b5f1dfba46db123df101bff,2018-01-01,38.67
d7b2377bae6ace1b11fc69a11900ac36,2017-08-01,69.9
d7b2377bae6ace1b11fc69a11900ac36,2017-09-01,89.9
d7b2377bae6ace1b11fc69a11900ac36,2017-11-01,79.9
d7d517afce974cd491b8d52bb5b5b1fc,2018-08-01,89.99
d7f1cfc638473be93baedbfd02208016,2018-07-01,30.0
d85efbc8eff2b7adf524e2820569adc8,2018-05-01,55.0
d8b8f2cf9ff6ba0389072541cb42498c,2018-05-01,149.0
d8bf0fc082fd4a77fc2e5679b6c00133,2018-07-01,139.9
d8c7ba53e7e38711eaef8c2849d6d2e1,2018-05-01,196.99
d8c7ba53e7e38711eaef8c2849d6d2e1,2018-06-01,323.96
d8c7ba53e7e38711eaef8c2849d6d2e1,2018-07-01,263.94
d8c7ba53e7e38711eaef8c2849d6d2e1,2018-08-01,405.98
d8cf3b6a2151949f930d0252b180ec42,2018-04-01,360.2
d8cf3b6a2151949f930d0252b180ec42,2018-05-01,143.7
d8cf3b6a2151949f930d0252b180ec42,2018-06-01,119.8
d8d9567d0bfb0bc7eb845a205ba42657,2018-03-01,19.9
d8d9567d0bfb0bc7eb845a205ba42657,2018-05-01,14.9
d8d9567d0bfb0bc7eb845a205ba42657,2018-08-01,39.8
